# r numerical exact
0.341581 0.242743 0.242743
0.341635 0.242768 0.242768
0.341688 0.242793 0.242793
0.341742 0.242818 0.242819
0.341796 0.242843 0.242844
0.34185 0.242869 0.242869
0.341904 0.242894 0.242894
0.341958 0.242919 0.242919
0.342011 0.242944 0.242944
0.342065 0.242969 0.24297
0.342119 0.242994 0.242995
0.342173 0.24302 0.24302
0.342227 0.243045 0.243045
0.342281 0.24307 0.24307
0.342335 0.243095 0.243095
0.342388 0.24312 0.243121
0.342442 0.243145 0.243146
0.342496 0.243171 0.243171
0.34255 0.243196 0.243196
0.342604 0.243221 0.243221
0.342658 0.243246 0.243246
0.342712 0.243271 0.243271
0.342765 0.243296 0.243297
0.342819 0.243321 0.243322
0.342873 0.243346 0.243347
0.342927 0.243372 0.243372
0.342981 0.243397 0.243397
0.343035 0.243422 0.243422
0.343089 0.243447 0.243447
0.343143 0.243472 0.243472
0.343196 0.243497 0.243497
0.34325 0.243522 0.243523
0.343304 0.243547 0.243548
0.343358 0.243573 0.243573
0.343412 0.243598 0.243598
0.343466 0.243623 0.243623
0.34352 0.243648 0.243648
0.343574 0.243673 0.243673
0.343628 0.243698 0.243698
0.343681 0.243723 0.243723
0.343735 0.243748 0.243748
0.343789 0.243773 0.243774
0.343843 0.243798 0.243799
0.343897 0.243823 0.243824
0.343951 0.243848 0.243849
0.344005 0.243874 0.243874
0.344059 0.243899 0.243899
0.344113 0.243924 0.243924
0.344167 0.243949 0.243949
0.344221 0.243974 0.243974
0.344274 0.243999 0.243999
0.344328 0.244024 0.244024
0.344382 0.244049 0.244049
0.344436 0.244074 0.244074
0.34449 0.244099 0.244099
0.344544 0.244124 0.244124
0.344598 0.244149 0.244149
0.344652 0.244174 0.244174
0.344706 0.244199 0.2442
0.34476 0.244224 0.244225
0.344814 0.244249 0.24425
0.344868 0.244274 0.244275
0.344922 0.244299 0.2443
0.344976 0.244324 0.244325
0.345029 0.244349 0.24435
0.345083 0.244374 0.244375
0.345137 0.244399 0.2444
0.345191 0.244424 0.244425
0.345245 0.244449 0.24445
0.345299 0.244474 0.244475
0.345353 0.244499 0.2445
0.345407 0.244524 0.244525
0.345461 0.244549 0.24455
0.345515 0.244574 0.244575
0.345569 0.244599 0.2446
0.345623 0.244624 0.244625
0.345677 0.244649 0.24465
0.345731 0.244674 0.244675
0.345785 0.244699 0.2447
0.345839 0.244724 0.244725
0.345893 0.244749 0.24475
0.345947 0.244774 0.244775
0.346001 0.244799 0.2448
0.346055 0.244824 0.244825
0.346109 0.244849 0.24485
0.346163 0.244874 0.244875
0.346217 0.244899 0.2449
0.346271 0.244924 0.244924
0.346325 0.244949 0.244949
0.346379 0.244974 0.244974
0.346433 0.244999 0.244999
0.346487 0.245024 0.245024
0.34654 0.245049 0.245049
0.346594 0.245074 0.245074
0.346648 0.245099 0.245099
0.346702 0.245124 0.245124
0.346756 0.245149 0.245149
0.34681 0.245174 0.245174
0.346864 0.245199 0.245199
0.346918 0.245224 0.245224
0.346972 0.245248 0.245249
0.347026 0.245273 0.245274
0.34708 0.245298 0.245299
0.347135 0.245323 0.245324
0.347189 0.245348 0.245348
0.347243 0.245373 0.245373
0.347297 0.245398 0.245398
0.347351 0.245423 0.245423
0.347405 0.245448 0.245448
0.347459 0.245473 0.245473
0.347513 0.245498 0.245498
0.347567 0.245523 0.245523
0.347621 0.245547 0.245548
0.347675 0.245572 0.245573
0.347729 0.245597 0.245597
0.347783 0.245622 0.245622
0.347837 0.245647 0.245647
0.347891 0.245672 0.245672
0.347945 0.245697 0.245697
0.347999 0.245722 0.245722
0.348053 0.245746 0.245747
0.348107 0.245771 0.245772
0.348161 0.245796 0.245797
0.348215 0.245821 0.245821
0.348269 0.245846 0.245846
0.348323 0.245871 0.245871
0.348377 0.245896 0.245896
0.348431 0.245921 0.245921
0.348485 0.245945 0.245946
0.348539 0.24597 0.245971
0.348593 0.245995 0.245995
0.348647 0.24602 0.24602
0.348702 0.246045 0.246045
0.348756 0.24607 0.24607
0.34881 0.246094 0.246095
0.348864 0.246119 0.24612
0.348918 0.246144 0.246144
0.348972 0.246169 0.246169
0.349026 0.246194 0.246194
0.34908 0.246219 0.246219
0.349134 0.246243 0.246244
0.349188 0.246268 0.246269
0.349242 0.246293 0.246293
0.349296 0.246318 0.246318
0.34935 0.246343 0.246343
0.349404 0.246368 0.246368
0.349459 0.246392 0.246393
0.349513 0.246417 0.246417
0.349567 0.246442 0.246442
0.349621 0.246467 0.246467
0.349675 0.246492 0.246492
0.349729 0.246516 0.246517
0.349783 0.246541 0.246541
0.349837 0.246566 0.246566
0.349891 0.246591 0.246591
0.349945 0.246616 0.246616
0.35 0.24664 0.246641
0.350054 0.246665 0.246665
0.350108 0.24669 0.24669
0.350162 0.246715 0.246715
0.350216 0.246739 0.24674
0.35027 0.246764 0.246764
0.350324 0.246789 0.246789
0.350378 0.246814 0.246814
0.350432 0.246838 0.246839
0.350487 0.246863 0.246864
0.350541 0.246888 0.246888
0.350595 0.246913 0.246913
0.350649 0.246938 0.246938
0.350703 0.246962 0.246963
0.350757 0.246987 0.246987
0.350811 0.247012 0.247012
0.350865 0.247037 0.247037
0.35092 0.247061 0.247062
0.350974 0.247086 0.247086
0.351028 0.247111 0.247111
0.351082 0.247135 0.247136
0.351136 0.24716 0.24716
0.35119 0.247185 0.247185
0.351244 0.24721 0.24721
0.351299 0.247234 0.247235
0.351353 0.247259 0.247259
0.351407 0.247284 0.247284
0.351461 0.247308 0.247309
0.351515 0.247333 0.247333
0.351569 0.247358 0.247358
0.351623 0.247383 0.247383
0.351678 0.247407 0.247408
0.351732 0.247432 0.247432
0.351786 0.247457 0.247457
0.35184 0.247481 0.247482
0.351894 0.247506 0.247506
0.351948 0.247531 0.247531
0.352003 0.247555 0.247556
0.352057 0.24758 0.24758
0.352111 0.247605 0.247605
0.352165 0.24763 0.24763
0.352219 0.247654 0.247655
0.352273 0.247679 0.247679
0.352328 0.247704 0.247704
0.352382 0.247728 0.247729
0.352436 0.247753 0.247753
0.35249 0.247778 0.247778
0.352544 0.247802 0.247803
0.352599 0.247827 0.247827
0.352653 0.247852 0.247852
0.352707 0.247876 0.247876
0.352761 0.247901 0.247901
0.352815 0.247925 0.247926
0.35287 0.24795 0.24795
0.352924 0.247975 0.247975
0.352978 0.247999 0.248
0.353032 0.248024 0.248024
0.353086 0.248049 0.248049
0.353141 0.248073 0.248074
0.353195 0.248098 0.248098
0.353249 0.248123 0.248123
0.353303 0.248147 0.248148
0.353357 0.248172 0.248172
0.353412 0.248196 0.248197
0.353466 0.248221 0.248221
0.35352 0.248246 0.248246
0.353574 0.24827 0.248271
0.353628 0.248295 0.248295
0.353683 0.24832 0.24832
0.353737 0.248344 0.248344
0.353791 0.248369 0.248369
0.353845 0.248393 0.248394
0.3539 0.248418 0.248418
0.353954 0.248443 0.248443
0.354008 0.248467 0.248467
0.354062 0.248492 0.248492
0.354117 0.248516 0.248517
0.354171 0.248541 0.248541
0.354225 0.248565 0.248566
0.354279 0.24859 0.24859
0.354334 0.248615 0.248615
0.354388 0.248639 0.248639
0.354442 0.248664 0.248664
0.354496 0.248688 0.248689
0.354551 0.248713 0.248713
0.354605 0.248737 0.248738
0.354659 0.248762 0.248762
0.354713 0.248787 0.248787
0.354768 0.248811 0.248811
0.354822 0.248836 0.248836
0.354876 0.24886 0.248861
0.35493 0.248885 0.248885
0.354985 0.248909 0.24891
0.355039 0.248934 0.248934
0.355093 0.248958 0.248959
0.355147 0.248983 0.248983
0.355202 0.249007 0.249008
0.355256 0.249032 0.249032
0.35531 0.249057 0.249057
0.355365 0.249081 0.249081
0.355419 0.249106 0.249106
0.355473 0.24913 0.24913
0.355527 0.249155 0.249155
0.355582 0.249179 0.249179
0.355636 0.249204 0.249204
0.35569 0.249228 0.249228
0.355745 0.249253 0.249253
0.355799 0.249277 0.249277
0.355853 0.249302 0.249302
0.355907 0.249326 0.249327
0.355962 0.249351 0.249351
0.356016 0.249375 0.249375
0.35607 0.2494 0.2494
0.356125 0.249424 0.249424
0.356179 0.249449 0.249449
0.356233 0.249473 0.249473
0.356288 0.249498 0.249498
0.356342 0.249522 0.249522
0.356396 0.249547 0.249547
0.356451 0.249571 0.249571
0.356505 0.249596 0.249596
0.356559 0.24962 0.24962
0.356614 0.249644 0.249645
0.356668 0.249669 0.249669
0.356722 0.249693 0.249694
0.356776 0.249718 0.249718
0.356831 0.249742 0.249743
0.356885 0.249767 0.249767
0.356939 0.249791 0.249792
0.356994 0.249816 0.249816
0.357048 0.24984 0.24984
0.357102 0.249865 0.249865
0.357157 0.249889 0.249889
0.357211 0.249913 0.249914
0.357266 0.249938 0.249938
0.35732 0.249962 0.249963
0.357374 0.249987 0.249987
0.357429 0.250011 0.250012
0.357483 0.250036 0.250036
0.357537 0.25006 0.25006
0.357592 0.250084 0.250085
0.357646 0.250109 0.250109
0.3577 0.250133 0.250134
0.357755 0.250158 0.250158
0.357809 0.250182 0.250182
0.357863 0.250207 0.250207
0.357918 0.250231 0.250231
0.357972 0.250255 0.250256
0.358027 0.25028 0.25028
0.358081 0.250304 0.250304
0.358135 0.250329 0.250329
0.35819 0.250353 0.250353
0.358244 0.250377 0.250378
0.358298 0.250402 0.250402
0.358353 0.250426 0.250426
0.358407 0.25045 0.250451
0.358462 0.250475 0.250475
0.358516 0.250499 0.2505
0.35857 0.250524 0.250524
0.358625 0.250548 0.250548
0.358679 0.250572 0.250573
0.358733 0.250597 0.250597
0.358788 0.250621 0.250621
0.358842 0.250645 0.250646
0.358897 0.25067 0.25067
0.358951 0.250694 0.250694
0.359005 0.250719 0.250719
0.35906 0.250743 0.250743
0.359114 0.250767 0.250768
0.359169 0.250792 0.250792
0.359223 0.250816 0.250816
0.359278 0.25084 0.250841
0.359332 0.250865 0.250865
0.359386 0.250889 0.250889
0.359441 0.250913 0.250914
0.359495 0.250938 0.250938
0.35955 0.250962 0.250962
0.359604 0.250986 0.250987
0.359658 0.251011 0.251011
0.359713 0.251035 0.251035
0.359767 0.251059 0.25106
0.359822 0.251084 0.251084
0.359876 0.251108 0.251108
0.359931 0.251132 0.251132
0.359985 0.251156 0.251157
0.360039 0.251181 0.251181
0.360094 0.251205 0.251205
0.360148 0.251229 0.25123
0.360203 0.251254 0.251254
0.360257 0.251278 0.251278
0.360312 0.251302 0.251303
0.360366 0.251327 0.251327
0.360421 0.251351 0.251351
0.360475 0.251375 0.251375
0.360529 0.251399 0.2514
0.360584 0.251424 0.251424
0.360638 0.251448 0.251448
0.360693 0.251472 0.251473
0.360747 0.251497 0.251497
0.360802 0.251521 0.251521
0.360856 0.251545 0.251545
0.360911 0.251569 0.25157
0.360965 0.251594 0.251594
0.36102 0.251618 0.251618
0.361074 0.251642 0.251642
0.361129 0.251666 0.251667
0.361183 0.251691 0.251691
0.361238 0.251715 0.251715
0.361292 0.251739 0.251739
0.361346 0.251763 0.251764
0.361401 0.251788 0.251788
0.361455 0.251812 0.251812
0.36151 0.251836 0.251836
0.361564 0.25186 0.251861
0.361619 0.251885 0.251885
0.361673 0.251909 0.251909
0.361728 0.251933 0.251933
0.361782 0.251957 0.251958
0.361837 0.251981 0.251982
0.361891 0.252006 0.252006
0.361946 0.25203 0.25203
0.362 0.252054 0.252054
0.362055 0.252078 0.252079
0.362109 0.252102 0.252103
0.362164 0.252127 0.252127
0.362218 0.252151 0.252151
0.362273 0.252175 0.252175
0.362327 0.252199 0.2522
0.362382 0.252224 0.252224
0.362436 0.252248 0.252248
0.362491 0.252272 0.252272
0.362546 0.252296 0.252296
0.3626 0.25232 0.252321
0.362655 0.252344 0.252345
0.362709 0.252369 0.252369
0.362764 0.252393 0.252393
0.362818 0.252417 0.252417
0.362873 0.252441 0.252441
0.362927 0.252465 0.252466
0.362982 0.252489 0.25249
0.363036 0.252514 0.252514
0.363091 0.252538 0.252538
0.363145 0.252562 0.252562
0.3632 0.252586 0.252586
0.363254 0.25261 0.252611
0.363309 0.252634 0.252635
0.363364 0.252659 0.252659
0.363418 0.252683 0.252683
0.363473 0.252707 0.252707
0.363527 0.252731 0.252731
0.363582 0.252755 0.252755
0.363636 0.252779 0.25278
0.363691 0.252803 0.252804
0.363745 0.252828 0.252828
0.3638 0.252852 0.252852
0.363855 0.252876 0.252876
0.363909 0.2529 0.2529
0.363964 0.252924 0.252924
0.364018 0.252948 0.252948
0.364073 0.252972 0.252973
0.364127 0.252996 0.252997
0.364182 0.253021 0.253021
0.364237 0.253045 0.253045
0.364291 0.253069 0.253069
0.364346 0.253093 0.253093
0.3644 0.253117 0.253117
0.364455 0.253141 0.253141
0.36451 0.253165 0.253165
0.364564 0.253189 0.25319
0.364619 0.253213 0.253214
0.364673 0.253237 0.253238
0.364728 0.253261 0.253262
0.364783 0.253286 0.253286
0.364837 0.25331 0.25331
0.364892 0.253334 0.253334
0.364946 0.253358 0.253358
0.365001 0.253382 0.253382
0.365056 0.253406 0.253406
0.36511 0.25343 0.25343
0.365165 0.253454 0.253454
0.365219 0.253478 0.253478
0.365274 0.253502 0.253503
0.365329 0.253526 0.253527
0.365383 0.25355 0.253551
0.365438 0.253574 0.253575
0.365492 0.253598 0.253599
0.365547 0.253622 0.253623
0.365602 0.253646 0.253647
0.365656 0.253671 0.253671
0.365711 0.253695 0.253695
0.365766 0.253719 0.253719
0.36582 0.253743 0.253743
0.365875 0.253767 0.253767
0.365929 0.253791 0.253791
0.365984 0.253815 0.253815
0.366039 0.253839 0.253839
0.366093 0.253863 0.253863
0.366148 0.253887 0.253887
0.366203 0.253911 0.253911
0.366257 0.253935 0.253935
0.366312 0.253959 0.253959
0.366367 0.253983 0.253983
0.366421 0.254007 0.254007
0.366476 0.254031 0.254031
0.366531 0.254055 0.254055
0.366585 0.254079 0.254079
0.36664 0.254103 0.254103
0.366695 0.254127 0.254127
0.366749 0.254151 0.254151
0.366804 0.254175 0.254175
0.366859 0.254199 0.254199
0.366913 0.254223 0.254223
0.366968 0.254247 0.254247
0.367023 0.254271 0.254271
0.367077 0.254295 0.254295
0.367132 0.254319 0.254319
0.367187 0.254343 0.254343
0.367241 0.254367 0.254367
0.367296 0.254391 0.254391
0.367351 0.254415 0.254415
0.367405 0.254438 0.254439
0.36746 0.254462 0.254463
0.367515 0.254486 0.254487
0.367569 0.25451 0.254511
0.367624 0.254534 0.254535
0.367679 0.254558 0.254559
0.367734 0.254582 0.254583
0.367788 0.254606 0.254606
0.367843 0.25463 0.25463
0.367898 0.254654 0.254654
0.367952 0.254678 0.254678
0.368007 0.254702 0.254702
0.368062 0.254726 0.254726
0.368116 0.25475 0.25475
0.368171 0.254774 0.254774
0.368226 0.254798 0.254798
0.368281 0.254822 0.254822
0.368335 0.254845 0.254846
0.36839 0.254869 0.25487
0.368445 0.254893 0.254894
0.3685 0.254917 0.254917
0.368554 0.254941 0.254941
0.368609 0.254965 0.254965
0.368664 0.254989 0.254989
0.368718 0.255013 0.255013
0.368773 0.255037 0.255037
0.368828 0.255061 0.255061
0.368883 0.255084 0.255085
0.368937 0.255108 0.255109
0.368992 0.255132 0.255133
0.369047 0.255156 0.255156
0.369102 0.25518 0.25518
0.369156 0.255204 0.255204
0.369211 0.255228 0.255228
0.369266 0.255252 0.255252
0.369321 0.255275 0.255276
0.369375 0.255299 0.2553
0.36943 0.255323 0.255324
0.369485 0.255347 0.255347
0.36954 0.255371 0.255371
0.369594 0.255395 0.255395
0.369649 0.255419 0.255419
0.369704 0.255442 0.255443
0.369759 0.255466 0.255467
0.369813 0.25549 0.255491
0.369868 0.255514 0.255514
0.369923 0.255538 0.255538
0.369978 0.255562 0.255562
0.370033 0.255586 0.255586
0.370087 0.255609 0.25561
0.370142 0.255633 0.255634
0.370197 0.255657 0.255657
0.370252 0.255681 0.255681
0.370307 0.255705 0.255705
0.370361 0.255729 0.255729
0.370416 0.255752 0.255753
0.370471 0.255776 0.255776
0.370526 0.2558 0.2558
0.37058 0.255824 0.255824
0.370635 0.255848 0.255848
0.37069 0.255871 0.255872
0.370745 0.255895 0.255896
0.3708 0.255919 0.255919
0.370854 0.255943 0.255943
0.370909 0.255967 0.255967
0.370964 0.25599 0.255991
0.371019 0.256014 0.256015
0.371074 0.256038 0.256038
0.371129 0.256062 0.256062
0.371183 0.256086 0.256086
0.371238 0.256109 0.25611
0.371293 0.256133 0.256133
0.371348 0.256157 0.256157
0.371403 0.256181 0.256181
0.371457 0.256204 0.256205
0.371512 0.256228 0.256229
0.371567 0.256252 0.256252
0.371622 0.256276 0.256276
0.371677 0.256299 0.2563
0.371732 0.256323 0.256324
0.371786 0.256347 0.256347
0.371841 0.256371 0.256371
0.371896 0.256394 0.256395
0.371951 0.256418 0.256419
0.372006 0.256442 0.256442
0.372061 0.256466 0.256466
0.372116 0.256489 0.25649
0.37217 0.256513 0.256514
0.372225 0.256537 0.256537
0.37228 0.256561 0.256561
0.372335 0.256584 0.256585
0.37239 0.256608 0.256608
0.372445 0.256632 0.256632
0.3725 0.256656 0.256656
0.372554 0.256679 0.25668
0.372609 0.256703 0.256703
0.372664 0.256727 0.256727
0.372719 0.25675 0.256751
0.372774 0.256774 0.256774
0.372829 0.256798 0.256798
0.372884 0.256822 0.256822
0.372939 0.256845 0.256846
0.372993 0.256869 0.256869
0.373048 0.256893 0.256893
0.373103 0.256916 0.256917
0.373158 0.25694 0.25694
0.373213 0.256964 0.256964
0.373268 0.256987 0.256988
0.373323 0.257011 0.257011
0.373378 0.257035 0.257035
0.373433 0.257058 0.257059
0.373487 0.257082 0.257082
0.373542 0.257106 0.257106
0.373597 0.257129 0.25713
0.373652 0.257153 0.257153
0.373707 0.257177 0.257177
0.373762 0.2572 0.257201
0.373817 0.257224 0.257224
0.373872 0.257248 0.257248
0.373927 0.257271 0.257272
0.373982 0.257295 0.257295
0.374036 0.257319 0.257319
0.374091 0.257342 0.257343
0.374146 0.257366 0.257366
0.374201 0.25739 0.25739
0.374256 0.257413 0.257414
0.374311 0.257437 0.257437
0.374366 0.257461 0.257461
0.374421 0.257484 0.257485
0.374476 0.257508 0.257508
0.374531 0.257531 0.257532
0.374586 0.257555 0.257555
0.374641 0.257579 0.257579
0.374696 0.257602 0.257603
0.374751 0.257626 0.257626
0.374806 0.25765 0.25765
0.37486 0.257673 0.257674
0.374915 0.257697 0.257697
0.37497 0.25772 0.257721
0.375025 0.257744 0.257744
0.37508 0.257768 0.257768
0.375135 0.257791 0.257792
0.37519 0.257815 0.257815
0.375245 0.257838 0.257839
0.3753 0.257862 0.257862
0.375355 0.257886 0.257886
0.37541 0.257909 0.25791
0.375465 0.257933 0.257933
0.37552 0.257956 0.257957
0.375575 0.25798 0.25798
0.37563 0.258003 0.258004
0.375685 0.258027 0.258027
0.37574 0.258051 0.258051
0.375795 0.258074 0.258075
0.37585 0.258098 0.258098
0.375905 0.258121 0.258122
0.37596 0.258145 0.258145
0.376015 0.258168 0.258169
0.37607 0.258192 0.258192
0.376125 0.258216 0.258216
0.37618 0.258239 0.258239
0.376235 0.258263 0.258263
0.37629 0.258286 0.258287
0.376345 0.25831 0.25831
0.3764 0.258333 0.258334
0.376455 0.258357 0.258357
0.37651 0.25838 0.258381
0.376565 0.258404 0.258404
0.37662 0.258427 0.258428
0.376675 0.258451 0.258451
0.37673 0.258474 0.258475
0.376785 0.258498 0.258498
0.37684 0.258522 0.258522
0.376895 0.258545 0.258545
0.37695 0.258569 0.258569
0.377005 0.258592 0.258592
0.37706 0.258616 0.258616
0.377115 0.258639 0.258639
0.37717 0.258663 0.258663
0.377225 0.258686 0.258686
0.37728 0.25871 0.25871
0.377335 0.258733 0.258733
0.37739 0.258757 0.258757
0.377445 0.25878 0.25878
0.3775 0.258804 0.258804
0.377555 0.258827 0.258827
0.37761 0.258851 0.258851
0.377665 0.258874 0.258874
0.37772 0.258898 0.258898
0.377775 0.258921 0.258921
0.37783 0.258944 0.258945
0.377885 0.258968 0.258968
0.37794 0.258991 0.258992
0.377996 0.259015 0.259015
0.378051 0.259038 0.259039
0.378106 0.259062 0.259062
0.378161 0.259085 0.259086
0.378216 0.259109 0.259109
0.378271 0.259132 0.259133
0.378326 0.259156 0.259156
0.378381 0.259179 0.259179
0.378436 0.259203 0.259203
0.378491 0.259226 0.259226
0.378546 0.259249 0.25925
0.378601 0.259273 0.259273
0.378656 0.259296 0.259297
0.378711 0.25932 0.25932
0.378767 0.259343 0.259344
0.378822 0.259367 0.259367
0.378877 0.25939 0.25939
0.378932 0.259413 0.259414
0.378987 0.259437 0.259437
0.379042 0.25946 0.259461
0.379097 0.259484 0.259484
0.379152 0.259507 0.259507
0.379207 0.259531 0.259531
0.379262 0.259554 0.259554
0.379317 0.259577 0.259578
0.379373 0.259601 0.259601
0.379428 0.259624 0.259624
0.379483 0.259648 0.259648
0.379538 0.259671 0.259671
0.379593 0.259694 0.259695
0.379648 0.259718 0.259718
0.379703 0.259741 0.259741
0.379758 0.259764 0.259765
0.379813 0.259788 0.259788
0.379869 0.259811 0.259812
0.379924 0.259835 0.259835
0.379979 0.259858 0.259858
0.380034 0.259881 0.259882
0.380089 0.259905 0.259905
0.380144 0.259928 0.259928
0.380199 0.259951 0.259952
0.380254 0.259975 0.259975
0.38031 0.259998 0.259999
0.380365 0.260022 0.260022
0.38042 0.260045 0.260045
0.380475 0.260068 0.260069
0.38053 0.260092 0.260092
0.380585 0.260115 0.260115
0.38064 0.260138 0.260139
0.380696 0.260162 0.260162
0.380751 0.260185 0.260185
0.380806 0.260208 0.260209
0.380861 0.260232 0.260232
0.380916 0.260255 0.260255
0.380971 0.260278 0.260279
0.381027 0.260302 0.260302
0.381082 0.260325 0.260325
0.381137 0.260348 0.260349
0.381192 0.260372 0.260372
0.381247 0.260395 0.260395
0.381302 0.260418 0.260419
0.381358 0.260442 0.260442
0.381413 0.260465 0.260465
0.381468 0.260488 0.260489
0.381523 0.260511 0.260512
0.381578 0.260535 0.260535
0.381634 0.260558 0.260558
0.381689 0.260581 0.260582
0.381744 0.260605 0.260605
0.381799 0.260628 0.260628
0.381854 0.260651 0.260652
0.381909 0.260675 0.260675
0.381965 0.260698 0.260698
0.38202 0.260721 0.260721
0.382075 0.260744 0.260745
0.38213 0.260768 0.260768
0.382185 0.260791 0.260791
0.382241 0.260814 0.260815
0.382296 0.260837 0.260838
0.382351 0.260861 0.260861
0.382406 0.260884 0.260884
0.382462 0.260907 0.260908
0.382517 0.260931 0.260931
0.382572 0.260954 0.260954
0.382627 0.260977 0.260977
0.382682 0.261 0.261001
